DATAFLOW,freq,indic_bt,nace_r2,s_adj,unit,Country,Date,Num,OBS_FLAG
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2019-08,115.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2019-09,129.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2019-10,134.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2019-11,130.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2019-12,115.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-01,119.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-02,122.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-03,126.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-04,90.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-05,104.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-06,119.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-07,122,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-08,118.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-09,134.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-10,140.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-11,136.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2020-12,123.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2021-01,126.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2021-02,127.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PL,2021-03,148.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2019-08,84.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2019-09,103.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2019-10,104.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2019-11,101.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2019-12,88.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-01,101.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-02,101.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-03,96.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-04,69.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-05,78.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-06,87.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-07,104.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-08,85.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-09,103.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-10,104.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-11,100.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2020-12,86.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2021-01,96.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2021-02,95.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,PT,2021-03,102.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2019-08,106.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2019-09,122.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2019-10,123.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2019-11,123.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2019-12,104.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-01,109.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-02,113.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-03,108.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-04,65.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-05,88.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-06,107.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-07,109.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-08,101.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-09,119.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-10,125.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-11,121.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2020-12,104.8,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2021-01,107.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2021-02,108.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RO,2021-03,120.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2019-08,110.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2019-09,124.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2019-10,130.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2019-11,126.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2019-12,118.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-01,101.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-02,106.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-03,112.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-04,86.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-05,108.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-06,119.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-07,119.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-08,116.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-09,128.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-10,131.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-11,122,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2020-12,123.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2021-01,102.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2021-02,114.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,RS,2021-03,119.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2019-08,98.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2019-09,119.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2019-10,119.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2019-11,121.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2019-12,110.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-01,105.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-02,110.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-03,123.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-04,92.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-05,94.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-06,110.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-07,80.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-08,97,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-09,117.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-10,120.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-11,120.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2020-12,114.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2021-01,107.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2021-02,112.3,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SE,2021-03,131.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2019-08,105.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2019-09,134.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2019-10,137.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2019-11,133.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2019-12,111.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-01,121.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-02,129.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-03,129,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-04,96.3,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-05,111.8,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-06,117.5,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-07,124.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-08,103.4,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-09,130.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-10,136.5,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-11,132,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2020-12,111,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2021-01,123.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2021-02,129,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SI,2021-03,140.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2019-08,102.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2019-09,118.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2019-10,125,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2019-11,121,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2019-12,91.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-01,111.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-02,112.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-03,100.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-04,62.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-05,77.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-06,104.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-07,94.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-08,99.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-09,115.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-10,119.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-11,121.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2020-12,96.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2021-01,105.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2021-02,112.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,SK,2021-03,125.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2019-08,107.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2019-09,119.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2019-10,120.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2019-11,119.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2019-12,129.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-01,104.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-02,107.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-03,114.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-04,74.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-05,93.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-06,111.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-07,121.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-08,120.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-09,129.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-10,133.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-11,133.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2020-12,141.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2021-01,117.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2021-02,118,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,TR,2021-03,134,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2019-08,98.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2019-09,105.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2019-10,106.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2019-11,104.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2019-12,99.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2020-01,96.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2020-02,97,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2020-03,103.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2020-04,71.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2020-05,80.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2020-06,88.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2020-07,93,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2020-08,92.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2020-09,98.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,CA,I15,UK,2020-10,100.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2019-08,97,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2019-09,116.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2019-10,123.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2019-11,114.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2019-12,106.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-01,101.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-02,105.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-03,111.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-04,84.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-05,88.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-06,102.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-07,110.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-08,92.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-09,117.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-10,115.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-11,117.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2020-12,108.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2021-01,92.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,AT,2021-02,104.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2019-08,95.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2019-09,105.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2019-10,109.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2019-11,103.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2019-12,94.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-01,85.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-02,90.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-03,89.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-04,82,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-05,87,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-06,97.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-07,100.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-08,88.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-09,103.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-10,105.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-11,101.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2020-12,101.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2021-01,84.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2021-02,93.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BA,2021-03,108.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2019-08,103.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2019-09,115.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2019-10,118.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2019-11,109.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2019-12,111.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-01,108.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-02,107.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-03,113.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-04,89.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-05,100.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-06,109.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-07,101.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-08,98.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-09,116.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-10,123.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-11,115,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2020-12,109.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2021-01,108.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2021-02,108,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BE,2021-03,117.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2019-08,109.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2019-09,112.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2019-10,124.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2019-11,122.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2019-12,107.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-01,106.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-02,109.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-03,107.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-04,91.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-05,92.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-06,109.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-07,114.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-08,100,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-09,111.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-10,119.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-11,117.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2020-12,108.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2021-01,113,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2021-02,104.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,BG,2021-03,119.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2019-08,97.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2019-09,122.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2019-10,136.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2019-11,128.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2019-12,109.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-01,109.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-02,108.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-03,122.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-04,105.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-05,102.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-06,113.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-07,109.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-08,94.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-09,120.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-10,122.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-11,124.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CH,2020-12,114.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2019-08,107.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2019-09,142.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2019-10,145.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2019-11,137.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2019-12,135,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-01,126.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-02,133,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-03,118.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-04,81.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-05,122.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-06,139.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-07,147.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-08,98.4,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-09,138.1,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-10,137.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-11,135.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2020-12,138.3,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2021-01,118.6,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CY,2021-02,124.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CZ,2019-08,105.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CZ,2019-09,120.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CZ,2019-10,123.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CZ,2019-11,122.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CZ,2019-12,97.9,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CZ,2020-01,109.5,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CZ,2020-02,111.7,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CZ,2020-03,110.2,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CZ,2020-04,74.8,
ESTAT:STS_INPR_M(1.0),M,PROD,C,NSA,I15,CZ,2020-05,87.1,
